t,x,y,method
+1.781283e+03,+9.795035e+02,-1.277293e+02,RK2
+1.781597e+03,+8.910396e+02,-4.291462e+02,RK2
+1.781911e+03,+7.122483e+02,-6.878970e+02,RK2
+1.782226e+03,+4.609910e+02,-8.777101e+02,RK2
+1.782540e+03,+1.625013e+02,-9.792214e+02,RK2
+1.782854e+03,-1.531493e+02,-9.819501e+02,RK2
+1.783168e+03,-4.540804e+02,-8.853795e+02,RK2
+1.783482e+03,-7.098226e+02,-6.990342e+02,RK2
+1.783796e+03,-8.944024e+02,-4.415409e+02,RK2
+1.784110e+03,-9.889795e+02,-1.387670e+02,RK2
+1.784425e+03,-9.837703e+02,+1.787780e+02,RK2
+1.784739e+03,-8.790584e+02,+4.790162e+02,RK2
+1.785053e+03,-6.851912e+02,+7.315421e+02,RK2
+1.785367e+03,-4.215577e+02,+9.107011e+02,RK2
+1.785681e+03,-1.146495e+02,+9.981960e+02,RK2
+1.785995e+03,+2.046008e+02,+9.849552e+02,RK2
+1.786310e+03,+5.039370e+02,+8.720724e+02,RK2
+1.786624e+03,+7.530383e+02,+6.707209e+02,RK2
+1.786938e+03,+9.265905e+02,+4.010482e+02,RK2
+1.787252e+03,+1.006858e+03,+9.016024e+01,RK2
+1.787566e+03,+9.854963e+02,-2.306028e+02,RK2
+1.787880e+03,+8.644180e+02,-5.288258e+02,RK2
+1.788195e+03,+6.556252e+02,-7.742942e+02,RK2
+1.788509e+03,+3.800197e+02,-9.420551e+02,RK2
+1.788823e+03,+6.531113e+01,-1.014953e+03,RK2
+1.789137e+03,-2.567688e+02,-9.853854e+02,RK2
+1.789451e+03,-5.536657e+02,-8.560923e+02,RK2
+1.789765e+03,-7.952927e+02,-6.399066e+02,RK2
+1.790079e+03,-9.570792e+02,-3.584799e+02,RK2
+1.790394e+03,-1.022469e+03,-4.011432e+01,RK2
+1.790708e+03,-9.846145e+02,+2.830834e+02,RK2
+1.791022e+03,-8.470924e+02,+5.784395e+02,RK2
+1.791336e+03,-6.235680e+02,+8.160166e+02,RK2
+1.791650e+03,-3.364369e+02,+9.716474e+02,RK2
+1.791964e+03,-1.458239e+01,+1.029393e+03,RK2
+1.792279e+03,+3.095307e+02,+9.831760e+02,RK2
+1.792593e+03,+6.031298e+02,+8.374163e+02,RK2
+1.792907e+03,+8.364486e+02,+6.066126e+02,RK2
+1.793221e+03,+9.857445e+02,+3.138994e+02,RK2
+1.793535e+03,+1.035714e+03,-1.127167e+01,RK2
+1.793849e+03,+9.810628e+02,-3.360947e+02,RK2
+1.794164e+03,+8.270621e+02,-6.277191e+02,RK2
+1.794478e+03,+5.890444e+02,-8.565716e+02,RK2
+1.794792e+03,+2.908763e+02,-9.993552e+02,RK2
+1.795106e+03,-3.743454e+01,-1.041421e+03,RK2
+1.795420e+03,-3.627591e+02,-9.782681e+02,RK2
+1.795734e+03,-6.521897e+02,-8.160283e+02,RK2
+1.796049e+03,-8.763683e+02,-5.708675e+02,RK2
+1.796363e+03,-1.012465e+03,-2.673771e+02,RK2
+1.796677e+03,-1.046500e+03,+6.389251e+01,RK2
+1.796991e+03,-9.747853e+02,+3.895073e+02,RK2
+1.797305e+03,-8.043142e+02,+6.765238e+02,RK2
+1.797619e+03,-5.520867e+02,+8.958214e+02,RK2
+1.797933e+03,-2.434117e+02,+1.025058e+03,RK2
+1.798248e+03,+9.063150e+01,+1.050943e+03,RK2
+1.798562e+03,+4.163225e+02,+9.706083e+02,RK2
+1.798876e+03,+7.007034e+02,+7.919192e+02,RK2
+1.799190e+03,+9.149138e+02,+5.327070e+02,RK2
+1.799504e+03,+1.037119e+03,+2.189903e+02,RK2
+1.799818e+03,+1.054738e+03,-1.176371e+02,RK2
+1.800133e+03,+9.657316e+02,-4.431875e+02,RK2
+1.800447e+03,+7.788431e+02,-7.247106e+02,RK2
+1.800761e+03,+5.127342e+02,-9.336283e+02,RK2
+1.801075e+03,+1.941238e+02,-1.048636e+03,RK2
+1.801389e+03,-1.448945e+02,-1.057874e+03,RK2
+1.801703e+03,-4.700850e+02,-9.601496e+02,RK2
+1.802018e+03,-7.485271e+02,-7.650866e+02,RK2
+1.802332e+03,-9.519478e+02,-4.921743e+02,RK2
+1.802646e+03,-1.059592e+03,-1.688233e+02,RK2
+1.802960e+03,-1.060341e+03,+1.723885e+02,RK2
+1.803274e+03,-9.538577e+02,+4.969974e+02,RK2
+1.803588e+03,-7.506503e+02,+7.721348e+02,RK2
+1.803903e+03,-4.710339e+02,+9.698552e+02,RK2
+1.804217e+03,-1.431003e+02,+1.069974e+03,RK2
+1.804531e+03,+2.001038e+02,+1.062130e+03,RK2
+1.804845e+03,+5.239069e+02,+9.468512e+02,RK2
+1.805159e+03,+7.955152e+02,+7.355357e+02,RK2
+1.805473e+03,+9.873335e+02,+4.493200e+02,RK2
+1.805787e+03,+1.079769e+03,+1.169670e+02,RK2
+1.806102e+03,+1.063230e+03,-2.280244e+02,RK2
+1.806416e+03,+9.391261e+02,-5.507955e+02,RK2
+1.806730e+03,+7.197446e+02,-8.186500e+02,RK2
+1.807044e+03,+4.270401e+02,-1.004366e+03,RK2
+1.807358e+03,+9.043576e+01,-1.088961e+03,RK2
+1.807672e+03,-2.561342e+02,-1.063634e+03,RK2
+1.807987e+03,-5.776450e+02,-9.306788e+02,RK2
+1.808301e+03,-8.415207e+02,-7.032792e+02,RK2
+1.808615e+03,-1.020935e+03,-4.042022e+02,RK2
+1.808929e+03,-1.097538e+03,-6.351943e+01,RK2
+1.809243e+03,-1.063332e+03,+2.844168e+02,RK2
+1.809557e+03,-9.215062e+02,+6.044368e+02,RK2
+1.809872e+03,-6.861422e+02,+8.641088e+02,RK2
+1.810186e+03,-3.808147e+02,+1.037025e+03,RK2
+1.810500e+03,-3.623131e+01,+1.105486e+03,RK2
+1.810814e+03,+3.128553e+02,+1.062315e+03,RK2
+1.811128e+03,+6.311526e+02,+9.116053e+02,RK2
+1.811442e+03,+8.863957e+02,+6.683370e+02,RK2
+1.811756e+03,+1.052618e+03,+3.568865e+02,RK2
+1.812071e+03,+1.112793e+03,+8.585093e+00,RK2
+1.812385e+03,+1.060576e+03,-3.414327e+02,RK2
+1.812699e+03,+9.009741e+02,-6.577733e+02,RK2
+1.813013e+03,+6.498672e+02,-9.083628e+02,RK2
+1.813327e+03,+3.324269e+02,-1.067699e+03,RK2
+1.813641e+03,-1.940513e+01,-1.119445e+03,RK2
+1.813956e+03,-3.701315e+02,-1.058106e+03,RK2
+1.814270e+03,-6.842801e+02,-8.896105e+02,RK2
+1.814584e+03,-9.299917e+02,-6.307371e+02,RK2
+1.814898e+03,-1.082250e+03,-3.074459e+02,RK2
+1.815212e+03,-1.125430e+03,+4.772487e+01,RK2
+1.815526e+03,-1.054899e+03,+3.989341e+02,RK2
+1.815841e+03,-8.775134e+02,+7.106539e+02,RK2
+1.816155e+03,-6.109513e+02,+9.512635e+02,RK2
+1.816469e+03,-2.819538e+02,+1.096257e+03,RK2
+1.816783e+03,+7.635921e+01,+1.130737e+03,RK2
+1.817097e+03,+4.278225e+02,+1.050948e+03,RK2
+1.817411e+03,+7.368754e+02,+8.646817e+02,RK2
+1.817726e+03,+9.721598e+02,+5.905151e+02,RK2
+1.818040e+03,+1.109701e+03,+2.559613e+02,RK2
+1.818354e+03,+1.135353e+03,-1.052929e+02,RK2
+1.818668e+03,+1.046246e+03,-4.567784e+02,RK2
+1.818982e+03,+8.511150e+02,-7.629253e+02,RK2
+1.819296e+03,+5.694341e+02,-9.926621e+02,RK2
+1.819610e+03,+2.294797e+02,-1.122569e+03,RK2
+1.819925e+03,-1.345102e+02,-1.139266e+03,RK2
+1.820239e+03,-4.857833e+02,-1.040788e+03,RK2
+1.820553e+03,-7.887839e+02,-8.368135e+02,RK2
+1.820867e+03,-1.012752e+03,-5.477147e+02,RK2
+1.821181e+03,-1.134844e+03,-2.025207e+02,RK2
+1.821495e+03,-1.142466e+03,+1.639951e+02,RK2
+1.821810e+03,-1.034567e+03,+5.148184e+02,RK2
+1.822124e+03,-8.217777e+02,+8.144318e+02,RK2
+1.822438e+03,-5.253633e+02,+1.032410e+03,RK2
+1.822752e+03,-1.750965e+02,+1.146511e+03,RK2
+1.823066e+03,+1.937311e+02,+1.144941e+03,RK2
+1.823380e+03,+5.438646e+02,+1.027578e+03,RK2
+1.823695e+03,+8.398491e+02,+8.060087e+02,RK2
+1.824009e+03,+1.051619e+03,+5.023874e+02,RK2
+1.824323e+03,+1.157554e+03,+1.472197e+02,RK2
+1.824637e+03,+1.146681e+03,-2.237015e+02,RK2
+1.824951e+03,+1.019817e+03,-5.729028e+02,RK2
+1.825265e+03,+7.895080e+02,-8.650160e+02,RK2
+1.825579e+03,+4.787946e+02,-1.070360e+03,RK2
+1.825894e+03,+1.189034e+02,-1.167958e+03,RK2
+1.826208e+03,-2.538891e+02,-1.147676e+03,RK2
+1.826522e+03,-6.019133e+02,-1.011279e+03,RK2
+1.826836e+03,-8.899128e+02,-7.722778e+02,RK2
+1.827150e+03,-1.088616e+03,-4.545931e+02,RK2
+1.827464e+03,-1.177709e+03,-9.016112e+01,RK2
+1.827779e+03,-1.147916e+03,+2.842764e+02,RK2
+1.828093e+03,-1.001961e+03,+6.308765e+02,RK2
+1.828407e+03,-7.543205e+02,+9.145193e+02,RK2
+1.828721e+03,-4.297916e+02,+1.106366e+03,RK2
+1.829035e+03,-6.100695e+01,+1.186792e+03,RK2
+1.829349e+03,+3.148455e+02,+1.147392e+03,RK2
+1.829664e+03,+6.597724e+02,+9.918593e+02,RK2
+1.829978e+03,+9.388158e+02,+7.356394e+02,RK2
+1.830292e+03,+1.123595e+03,+4.043994e+02,RK2
+1.830606e+03,+1.195194e+03,+3.145528e+01,RK2
+1.830920e+03,+1.146095e+03,-3.455781e+02,RK2
+1.831234e+03,+9.809710e+02,-6.885809e+02,RK2
+1.831549e+03,+7.162380e+02,-9.627820e+02,RK2
+1.831863e+03,+3.784262e+02,-1.140283e+03,RK2
+1.832177e+03,+1.521004e+00,-1.202899e+03,RK2
+1.832491e+03,-3.764558e+02,-1.144016e+03,RK2
+1.832805e+03,-7.172817e+02,-9.692939e+02,RK2
+1.833119e+03,-9.863979e+02,-6.961205e+02,RK2
+1.833433e+03,-1.156414e+03,-3.518823e+02,RK2
+1.833748e+03,-1.209894e+03,+2.878055e+01,RK2
+1.834062e+03,-1.141147e+03,+4.074597e+02,RK2
+1.834376e+03,-9.568260e+02,+7.458542e+02,RK2
+1.834690e+03,-6.752915e+02,+1.009644e+03,RK2
+1.835004e+03,-3.247784e+02,+1.171969e+03,RK2
+1.835318e+03,+5.943363e+01,+1.216166e+03,RK2
+1.835633e+03,+4.385707e+02,+1.137479e+03,RK2
+1.835947e+03,+7.742778e+02,+9.435660e+02,RK2
+1.836261e+03,+1.032499e+03,+6.537564e+02,RK2
+1.836575e+03,+1.186931e+03,+2.971258e+02,RK2
+1.836889e+03,+1.221703e+03,-9.042203e+01,RK2
+1.837203e+03,+1.133007e+03,-4.697691e+02,RK2
+1.837518e+03,+9.295132e+02,-8.025316e+02,RK2
+1.837832e+03,+6.315208e+02,-1.054943e+03,RK2
+1.838146e+03,+2.689362e+02,-1.201282e+03,RK2
+1.838460e+03,-1.217292e+02,-1.226490e+03,RK2
+1.838774e+03,-5.010353e+02,-1.127723e+03,RK2
+1.839088e+03,-8.305948e+02,-9.146671e+02,RK2
+1.839402e+03,-1.076958e+03,-6.085911e+02,RK2
+1.839717e+03,-1.215007e+03,-2.402220e+02,RK2
+1.840031e+03,-1.230516e+03,+1.533380e+02,RK2
+1.840345e+03,-1.121620e+03,+5.323492e+02,RK2
+1.840659e+03,-8.990281e+02,+8.584462e+02,RK2
+1.840973e+03,-5.849740e+02,+1.098522e+03,RK2
+1.841287e+03,-2.109959e+02,+1.228087e+03,RK2
+1.841602e+03,+1.852311e+02,+1.233769e+03,RK2
+1.841916e+03,+5.636904e+02,+1.114693e+03,RK2
+1.842230e+03,+8.860646e+02,+8.825968e+02,RK2
+1.842544e+03,+1.119615e+03,+5.606770e+02,RK2
+1.842858e+03,+1.240506e+03,+1.812712e+02,RK2
+1.843172e+03,+1.236238e+03,-2.173906e+02,RK2
+1.843487e+03,+1.106936e+03,-5.950383e+02,RK2
+1.843801e+03,+8.653745e+02,-9.134287e+02,RK2
+1.844115e+03,+5.357079e+02,-1.140218e+03,RK2
+1.844429e+03,+1.510617e+02,-1.252248e+03,RK2
+1.844743e+03,-2.497983e+02,-1.237910e+03,RK2
+1.845057e+03,-6.263721e+02,-1.098345e+03,RK2
+1.845372e+03,-9.405171e+02,-8.473632e+02,RK2
+1.845686e+03,-1.160311e+03,-5.100753e+02,RK2
+1.846000e+03,-1.263297e+03,-1.203815e+02,RK2
+1.846314e+03,-1.238775e+03,+2.824356e+02,RK2
+1.846628e+03,-1.088914e+03,+6.576706e+02,RK2
+1.846942e+03,-8.285650e+02,+9.673084e+02,RK2
+1.847256e+03,-4.837881e+02,+1.179875e+03,RK2
+1.847571e+03,-8.924547e+01,+1.273637e+03,RK2
+1.847885e+03,+3.152835e+02,+1.238823e+03,RK2
+1.848199e+03,+6.889125e+02,+1.078640e+03,RK2
+1.848513e+03,+9.937809e+02,+8.089831e+02,RK2
+1.848827e+03,+1.198889e+03,+4.568560e+02,RK2
+1.849141e+03,+1.283252e+03,+5.766884e+01,RK2
+1.849456e+03,+1.238043e+03,-3.483225e+02,RK2
+1.849770e+03,+1.067520e+03,-7.200762e+02,RK2
+1.850084e+03,+7.886209e+02,-1.019913e+03,RK2
+1.850398e+03,+4.292889e+02,-1.217335e+03,RK2
+1.850712e+03,+2.566730e+01,-1.292127e+03,RK2
+1.851026e+03,-3.815330e+02,-1.236427e+03,RK2
+1.851341e+03,-7.511400e+02,-1.055549e+03,RK2
+1.851655e+03,-1.045683e+03,-7.674825e+02,RK2
+1.851969e+03,-1.235193e+03,-4.010976e+02,RK2
+1.852283e+03,-1.300247e+03,+6.742956e+00,RK2
+1.852597e+03,-1.233964e+03,+4.148948e+02,RK2
+1.852911e+03,-1.042727e+03,+7.820818e+02,RK2
+1.853226e+03,-7.455724e+02,+1.071070e+03,RK2
+1.853540e+03,-3.722933e+02,+1.252443e+03,RK2
+1.853854e+03,+3.954526e+01,+1.307597e+03,RK2
+1.854168e+03,+4.483875e+02,+1.230646e+03,RK2
+1.854482e+03,+8.128794e+02,+1.029051e+03,RK2
+1.854796e+03,+1.096051e+03,+7.228959e+02,RK2
+1.855110e+03,+1.269068e+03,+3.428878e+02,RK2
+1.855425e+03,+1.314163e+03,-7.272249e+01,RK2
+1.855739e+03,+1.226465e+03,-4.819903e+02,RK2
+1.856053e+03,+1.014520e+03,-8.435105e+02,RK2
+1.856367e+03,+6.994589e+02,-1.120606e+03,RK2
+1.856681e+03,+3.128932e+02,-1.285048e+03,RK2
+1.856995e+03,-1.062571e+02,-1.319931e+03,RK2
+1.857310e+03,-5.156822e+02,-1.221414e+03,RK2
+1.857624e+03,-8.739527e+02,-9.991331e+02,RK2
+1.857938e+03,-1.144712e+03,-6.752675e+02,RK2
+1.858252e+03,-1.300364e+03,-2.823226e+02,RK2
+1.858566e+03,-1.324888e+03,+1.401309e+02,RK2
+1.858880e+03,-1.215484e+03,+5.494415e+02,RK2
+1.859195e+03,-9.828900e+02,+9.041832e+02,RK2
+1.859509e+03,-6.503288e+02,+1.168348e+03,RK2
+1.859823e+03,-2.511891e+02,+1.314999e+03,RK2
+1.860137e+03,+1.743256e+02,+1.329020e+03,RK2
+1.860451e+03,+5.832468e+02,+1.208669e+03,RK2
+1.860765e+03,+9.341793e+02,+9.657913e+02,RK2
+1.861079e+03,+1.191492e+03,+6.246503e+02,RK2
+1.861394e+03,+1.328934e+03,+2.195069e+02,RK2
+1.861708e+03,+1.332313e+03,-2.088221e+02,RK2
+1.862022e+03,+1.200963e+03,-6.170758e+02,RK2
+1.862336e+03,+9.478378e+02,-9.639180e+02,RK2
+1.862650e+03,+5.982401e+02,-1.214123e+03,RK2
+1.862964e+03,+1.872903e+02,-1.342151e+03,RK2
+1.863279e+03,-2.436012e+02,-1.334757e+03,RK2
+1.863593e+03,-6.509063e+02,-1.192360e+03,RK2
+1.863907e+03,-9.933763e+02,-9.290311e+02,RK2
+1.864221e+03,-1.236219e+03,-5.711069e+02,RK2
+1.864535e+03,-1.354632e+03,-1.545543e+02,RK2
+1.864849e+03,-1.336339e+03,+2.786430e+02,RK2
+1.865164e+03,-1.182855e+03,+6.847157e+02,RK2
+1.865478e+03,-9.093734e+02,+1.022531e+03,RK2
+1.865792e+03,-5.432600e+02,+1.257759e+03,RK2
+1.866106e+03,-1.213145e+02,+1.366362e+03,RK2
+1.866420e+03,+3.139273e+02,+1.337046e+03,RK2
+1.866734e+03,+7.184811e+02,+1.172443e+03,RK2
+1.867049e+03,+1.051359e+03,+8.888674e+02,RK2
+1.867363e+03,+1.278723e+03,+5.147093e+02,RK2
+1.867677e+03,+1.377321e+03,+8.758689e+01,RK2
+1.867991e+03,+1.336869e+03,-3.494335e+02,RK2
+1.868305e+03,+1.161119e+03,-7.521794e+02,RK2
+1.868619e+03,+8.675164e+02,-1.079837e+03,RK2
+1.868933e+03,+4.854653e+02,-1.299088e+03,RK2
+1.869248e+03,+5.338806e+01,-1.387494e+03,RK2
+1.869562e+03,-3.851406e+02,-1.335796e+03,RK2
+1.869876e+03,-7.857873e+02,-1.148882e+03,RK2
+1.870190e+03,-1.107942e+03,-8.453243e+02,RK2
+1.870504e+03,-1.318834e+03,-4.555389e+02,RK2
+1.870818e+03,-1.396864e+03,-1.873510e+01,RK2
+1.871133e+03,-1.333817e+03,+4.210271e+02,RK2
+1.871447e+03,-1.135726e+03,+8.192813e+02,RK2
+1.871761e+03,-8.222956e+02,+1.135650e+03,RK2
+1.872075e+03,-4.249419e+02,+1.337940e+03,RK2
+1.872389e+03,+1.635438e+01,+1.405415e+03,RK2
+1.872703e+03,+4.570714e+02,+1.330922e+03,RK2
+1.873018e+03,+8.526374e+02,+1.121651e+03,RK2
+1.873332e+03,+1.162938e+03,+7.984356e+02,RK2
+1.873646e+03,+1.356386e+03,+3.936865e+02,RK2
+1.873960e+03,+1.413131e+03,-5.186226e+01,RK2
+1.874274e+03,+1.327103e+03,-4.932512e+02,RK2
+1.874588e+03,+1.106653e+03,-8.858318e+02,RK2
+1.874902e+03,+7.737500e+02,-1.189783e+03,RK2
+1.875217e+03,+3.617856e+02,-1.374150e+03,RK2
+1.875531e+03,-8.776995e+01,-1.419997e+03,RK2
+1.875845e+03,-5.295439e+02,-1.322349e+03,RK2
+1.876159e+03,-9.188403e+02,-1.090733e+03,RK2
+1.876473e+03,-1.216161e+03,-7.482452e+02,RK2
+1.876787e+03,-1.391214e+03,-3.292525e+02,RK2
+1.877102e+03,-1.425998e+03,+1.240583e+02,RK2
+1.877416e+03,-1.316654e+03,+5.659268e+02,RK2
+1.877730e+03,-1.073889e+03,+9.516385e+02,RK2
+1.878044e+03,-7.219282e+02,+1.242049e+03,RK2
+1.878358e+03,-2.961013e+02,+1.407557e+03,RK2
+1.878672e+03,+1.607078e+02,+1.431120e+03,RK2
+1.878987e+03,+6.023767e+02,+1.310009e+03,RK2
+1.879301e+03,+9.842020e+02,+1.056120e+03,RK2
+1.879615e+03,+1.267424e+03,+6.948067e+02,RK2
+1.879929e+03,+1.423159e+03,+2.623465e+02,RK2
+1.880243e+03,+1.435347e+03,-1.976983e+02,RK2
+1.880557e+03,+1.302407e+03,-6.388699e+02,RK2
+1.880872e+03,+1.037429e+03,-1.016506e+03,RK2
+1.881186e+03,+6.668890e+02,-1.292261e+03,RK2
+1.881500e+03,+2.280034e+02,-1.438000e+03,RK2
+1.881814e+03,-2.350092e+02,-1.438667e+03,RK2
+1.882128e+03,-6.753826e+02,-1.293841e+03,RK2
+1.882442e+03,-1.048526e+03,-1.017815e+03,RK2
+1.882756e+03,-1.316539e+03,-6.381839e+02,RK2
+1.883071e+03,-1.452062e+03,-1.930877e+02,RK2
+1.883385e+03,-1.441066e+03,+2.726196e+02,RK2
+1.883699e+03,-1.284306e+03,+7.118906e+02,RK2
+1.884013e+03,-9.972814e+02,+1.080237e+03,RK2
+1.884327e+03,-6.087011e+02,+1.340235e+03,RK2
+1.884641e+03,-1.576157e+02,+1.465326e+03,RK2
+1.884956e+03,+3.105079e+02,+1.442531e+03,RK2
+1.885270e+03,+7.483696e+02,+1.273796e+03,RK2
+1.885584e+03,+1.111614e+03,+9.758297e+02,RK2
+1.885898e+03,+1.363324e+03,+5.784506e+02,RK2
+1.886212e+03,+1.477772e+03,+1.216044e+02,RK2
+1.886526e+03,+1.443050e+03,-3.486524e+02,RK2
+1.886841e+03,+1.262306e+03,-7.847946e+02,RK2
+1.887155e+03,+9.534633e+02,-1.142632e+03,RK2
+1.887469e+03,+5.474435e+02,-1.385784e+03,RK2
+1.887783e+03,+8.507117e+01,-1.489383e+03,RK2
+1.888097e+03,-3.870304e+02,-1.442611e+03,RK2
+1.888411e+03,-8.211409e+02,-1.249832e+03,RK2
+1.888726e+03,-1.173265e+03,-9.301860e+02,RK2
+1.889040e+03,-1.407594e+03,-5.156910e+02,RK2
+1.889354e+03,-1.500141e+03,-4.803407e+01,RK2
+1.889668e+03,-1.441202e+03,+4.256194e+02,RK2
+1.889982e+03,-1.236369e+03,+8.573830e+02,RK2
+1.890296e+03,-9.060022e+02,+1.203490e+03,RK2
+1.890610e+03,-4.832053e+02,+1.428729e+03,RK2
+1.890925e+03,-1.051170e+01,+1.510027e+03,RK2
+1.891239e+03,+4.643961e+02,+1.438813e+03,RK2
+1.891553e+03,+8.934955e+02,+1.221916e+03,RK2
+1.891867e+03,+1.233279e+03,+8.809169e+02,RK2
+1.892181e+03,+1.449168e+03,+4.499992e+02,RK2
+1.892495e+03,+1.519026e+03,-2.747681e+01,RK2
+1.892810e+03,+1.435433e+03,-5.033369e+02,RK2
+1.893124e+03,+1.206469e+03,-9.294526e+02,RK2
+1.893438e+03,+8.549359e+02,-1.262609e+03,RK2
+1.893752e+03,+4.160861e+02,-1.468888e+03,RK2
+1.894066e+03,-6.591176e+01,-1.527119e+03,RK2
+1.894380e+03,-5.424176e+02,-1.431052e+03,RK2
+1.894695e+03,-9.652285e+02,-1.190027e+03,RK2
+1.895009e+03,-1.291454e+03,-8.280656e+02,RK2
+1.895323e+03,-1.487868e+03,-3.814799e+02,RK2
+1.895637e+03,-1.534290e+03,+1.047729e+02,RK2
+1.895951e+03,-1.425661e+03,+5.816141e+02,RK2
+1.896265e+03,-1.172588e+03,+1.000797e+03,RK2
+1.896579e+03,-8.003131e+02,+1.319789e+03,RK2
+1.896894e+03,-3.461953e+02,+1.506086e+03,RK2
+1.897208e+03,+1.440396e+02,+1.540524e+03,RK2
+1.897522e+03,+6.209013e+02,+1.419251e+03,RK2
+1.897836e+03,+1.036132e+03,+1.154152e+03,RK2
+1.898150e+03,+1.347588e+03,+7.716860e+02,RK2
+1.898464e+03,+1.523520e+03,+3.102475e+02,RK2
+1.898779e+03,+1.545804e+03,-1.836904e+02,RK2
+1.899093e+03,+1.411814e+03,-6.602543e+02,RK2
+1.899407e+03,+1.134718e+03,-1.071206e+03,RK2
+1.899721e+03,+7.421929e+02,-1.374827e+03,RK2
+1.900035e+03,+2.736526e+02,-1.540149e+03,RK2
+1.900349e+03,-2.237036e+02,-1.550116e+03,RK2
+1.900664e+03,-6.996475e+02,-1.403342e+03,RK2
+1.900978e+03,-1.105994e+03,-1.114289e+03,RK2
+1.901292e+03,-1.401480e+03,-7.118429e+02,RK2
+1.901606e+03,-1.555952e+03,-2.364270e+02,RK2
+1.901920e+03,-1.553444e+03,+2.640568e+02,RK2
+1.902234e+03,-1.393829e+03,+7.390551e+02,RK2
+1.902549e+03,-1.092865e+03,+1.140468e+03,RK2
+1.902863e+03,-6.806458e+02,+1.427522e+03,RK2
+1.903177e+03,-1.985879e+02,+1.570908e+03,RK2
+1.903491e+03,+3.047274e+02,+1.555775e+03,RK2
+1.903805e+03,+7.784508e+02,+1.383268e+03,RK2
+1.904119e+03,+1.174602e+03,+1.070449e+03,RK2
+1.904433e+03,+1.452929e+03,+6.486120e+02,RK2
+1.904748e+03,+1.584998e+03,+1.601531e+02,RK2
+1.905062e+03,+1.557095e+03,-3.456918e+02,RK2
+1.905376e+03,+1.371653e+03,-8.178083e+02,RK2
+1.905690e+03,+1.047042e+03,-1.208369e+03,RK2
+1.906004e+03,+6.157528e+02,-1.477676e+03,RK2
+1.906318e+03,+1.211410e+02,-1.598200e+03,RK2
+1.906633e+03,-3.869265e+02,-1.557390e+03,RK2
+1.906947e+03,-8.571008e+02,-1.358979e+03,RK2
+1.907261e+03,-1.241740e+03,-1.022650e+03,RK2
+1.907575e+03,-1.501738e+03,-5.820799e+02,RK2
+1.907889e+03,-1.610496e+03,-8.157055e+01,RK2
+1.908203e+03,-1.556647e+03,+4.284070e+02,RK2
+1.908518e+03,-1.345242e+03,+8.963012e+02,RK2
+1.908832e+03,-9.972755e+02,+1.274691e+03,RK2
+1.909146e+03,-5.476060e+02,+1.525091e+03,RK2
+1.909460e+03,-4.146143e+01,+1.621866e+03,RK2
+1.909774e+03,+4.701088e+02,+1.554855e+03,RK2
+1.910088e+03,+9.353821e+02,+1.330437e+03,RK2
+1.910402e+03,+1.307192e+03,+9.709240e+02,RK2
+1.910717e+03,+1.547709e+03,+5.123443e+02,RK2
+1.911031e+03,+1.632291e+03,+8.338482e-01,RK2
+1.911345e+03,+1.552002e+03,-5.120066e+02,RK2
+1.911659e+03,+1.314563e+03,-9.743160e+02,RK2
+1.911973e+03,+9.436011e+02,-1.339217e+03,RK2
+1.912287e+03,+4.763087e+02,-1.569571e+03,RK2
+1.912602e+03,-4.029140e+01,-1.641752e+03,RK2
+1.912916e+03,-5.540748e+02,-1.548077e+03,RK2
+1.913230e+03,-1.013075e+03,-1.297615e+03,RK2
+1.913544e+03,-1.370740e+03,-9.153132e+02,RK2
+1.913858e+03,-1.590650e+03,-4.395138e+02,RK2
+1.914172e+03,-1.650232e+03,+8.189290e+01,RK2
+1.914487e+03,-1.543069e+03,+5.962874e+02,RK2
+1.914801e+03,-1.279593e+03,+1.051631e+03,RK2
+1.915115e+03,-8.860675e+02,+1.401731e+03,RK2
+1.915429e+03,-4.019749e+02,+1.610925e+03,RK2
+1.915743e+03,+1.239487e+02,+1.657713e+03,RK2
+1.916057e+03,+6.386180e+02,+1.536969e+03,RK2
+1.916372e+03,+1.089956e+03,+1.260494e+03,RK2
+1.916686e+03,+1.432165e+03,+8.558717e+02,RK2
+1.917000e+03,+1.630371e+03,+3.637081e+02,RK2
+1.917314e+03,+1.664177e+03,-1.664362e+02,RK2
+1.917628e+03,+1.529766e+03,-6.810397e+02,RK2
+1.917942e+03,+1.240320e+03,-1.128022e+03,RK2
+1.918256e+03,+8.247343e+02,-1.462014e+03,RK2
+1.918571e+03,+3.247300e+02,-1.648965e+03,RK2
+1.918885e+03,-2.093324e+02,-1.669609e+03,RK2
+1.919199e+03,-7.235252e+02,-1.521453e+03,RK2
+1.919513e+03,-1.165799e+03,-1.219070e+03,RK2
+1.919827e+03,-1.491251e+03,-7.926648e+02,RK2
+1.920141e+03,-1.666684e+03,-2.850579e+02,RK2
+1.920456e+03,-1.673990e+03,+2.526134e+02,RK2
+1.920770e+03,-1.512021e+03,+7.660470e+02,RK2
+1.921084e+03,-1.196745e+03,+1.203260e+03,RK2
+1.921398e+03,-7.596730e+02,+1.519850e+03,RK2
+1.921712e+03,-2.447098e+02,+1.683506e+03,RK2
+1.922026e+03,+2.962553e+02,+1.677307e+03,RK2
+1.922341e+03,+8.085771e+02,+1.501463e+03,RK2
+1.922655e+03,+1.240374e+03,+1.173347e+03,RK2
