x,y
-0.0638213,0.48424
1.05737,0.0214528
0.51123,0.079493
-0.626837,0.163193
-0.416542,0.273655
0.272932,0.619317
0.282472,0.678541
-0.0424083,0.340797
0.0387422,0.772141
-0.607471,0.28689
0.22601,0.241248
0.338443,0.0426118
-0.571268,0.227499
0.537557,0.288709
-0.526326,0.443811
0.387843,0.332379
1.08581,0.0656493
-0.237048,0.0231209
0.434968,0.537811
-0.176223,0.721416
0.350424,0.572574
-0.269437,0.649803
-1.29133,0.000791617
-0.532764,0.30805
0.21933,0.0186133
0.234123,0.100741
-0.782487,0.0279925
-0.550968,0.00797025
0.390342,0.301093
-0.852759,0.0918175
0.467033,0.466385
-0.0985134,0.314573
-0.503423,0.00583169
0.476985,0.358594
0.274129,0.0869838
-0.0788336,0.625027
-0.0372396,0.149198
-0.24341,0.479332
-0.0169223,0.0591815
-0.605679,0.315298
0.341918,0.0698111
0.169141,0.636569
-0.51491,0.393987
0.758098,0.177648
-0.127804,0.106466
-1.26038,0.0179091
0.167848,0.691281
0.674526,0.199889
0.611311,0.261779
-0.177963,0.364828
0.275248,0.136634
-0.262875,0.156937
0.0749204,0.619332
-0.825924,0.165752
0.209814,0.586598
-0.144469,0.706227
-0.217431,0.214339
0.351327,0.471333
-0.590115,0.176508
-0.297699,0.132794
0.543039,0.239728
0.487029,0.252334
-1.0022,0.0973435
-0.000425894,0.323693
-0.746042,0.0372148
-1.00181,0.0682389
-0.481218,0.0521971
0.611961,0.247349
0.662632,0.0964622
-0.654615,0.0879092
0.485242,0.0115382
0.295874,0.227618
0.692635,0.259631
-0.14253,0.753222
-0.784781,0.0496567
-1.26261,0.0320117
-0.913038,0.147737
0.038008,0.212369
0.82077,0.0665975
-0.435396,0.33667
0.318044,0.602181
0.03843,0.683089
-0.78629,0.210936
0.115788,0.484327
-0.0332306,0.638379
0.167462,0.586765
0.232193,0.545697
0.368218,0.00619967
0.345786,0.125408
0.25959,0.558021
-0.111618,0.732776
-0.14201,0.0533298
0.030532,0.11859
0.429794,0.021737
0.432246,0.131724
0.0421892,0.13827
-0.790595,0.133235
-0.350526,0.155111
-0.588545,0.254437
-0.537924,0.124398
0.903503,0.0325191
-0.286325,0.346838
-0.389326,0.573715
-0.103054,0.72349
0.217954,0.456813
-0.672019,0.316856
0.0997762,0.093666
0.959357,0.0475051
1.06763,0.0815419
-0.296398,0.0605561
0.10769,0.646044
0.199114,0.0587848
0.162522,0.112507
0.259471,0.55157
0.429701,0.3972
-0.316698,0.469603
0.685663,0.165259
-0.416807,0.408774
-0.866962,0.0145396
-0.562208,0.423988
0.274227,0.511113
-0.442782,0.4093
-0.513405,0.119146
0.517484,0.192833
-0.34787,0.54867
-0.141536,0.163888
0.730683,0.194321
0.606622,0.0354599
-0.114682,0.77164
0.313674,0.146155
-0.728908,0.0403935
-0.448514,0.183729
-0.395054,0.361902
0.915083,0.124655
0.288356,0.653245
0.0554172,0.292636
-0.0630204,0.112677
-0.138313,0.148366
0.429762,0.0164113
0.783232,0.00394648
-0.023347,0.0276138
-0.414512,0.00050745
0.410323,0.490105
0.0750145,0.268116
-0.529618,0.173667
0.476826,0.501197
-0.895784,0.0208234
-0.180765,0.710613
-1.26714,0.0140123
-0.0800504,0.679843
-0.482489,0.00633592
0.572618,0.352488
0.157979,0.0128461
-0.486869,0.394991
-0.240755,0.639648
0.169319,0.686548
-0.0677901,0.425253
0.21553,0.357464
-0.278796,0.66563
0.325974,0.596179
-0.5057,0.0920835
-0.203977,0.61909
-0.360048,0.490288
0.0992778,0.412937
-0.368538,0.453742
-0.577735,0.344367
0.0669062,0.00801329
0.469042,0.385578
0.21855,0.00588265
0.18583,0.147098
0.0428101,0.449655
0.102835,0.326532
0.275601,0.0281184
1.31263,0.00104833
-0.236216,0.426078
0.169416,0.533105
-0.532088,0.116132
-0.354391,0.495255
0.0411392,0.011443
-0.122083,0.0756147
0.0165574,0.458653
-0.30854,0.509509
0.512526,0.0296964
0.559925,0.0848983
0.0266445,0.274887
-0.135541,0.10965
0.276856,0.121553
0.189912,0.655407
0.0819903,0.0552606
0.494953,0.429742
-0.588082,0.240673
0.660365,0.203192
0.478007,0.249717
0.588745,0.0928192
-0.830642,0.0452244
0.953272,0.0264517
-0.0488537,0.109739
-0.344878,0.231112
0.77699,0.0819146
-0.0435424,0.756454
-0.629445,0.243573
0.269223,0.107802
-0.215032,0.194274
-0.0636346,0.307902
0.428528,0.511065
0.127483,0.327616
0.0588164,0.63712
-0.605862,0.242578
0.664689,0.288227
-0.968239,0.113681
-0.289531,0.42642
0.875831,0.00876836
-0.495788,0.371223
-0.16328,0.332709
0.337043,0.249684
0.677017,0.120728
-0.239116,0.705115
0.31116,0.000763997
-0.452203,0.473553
-0.381352,0.541917
-0.141219,0.0520272
0.136928,0.0449738
0.0446984,0.718639
-0.108276,0.635204
-0.314018,0.565386
0.608318,0.16546
-0.185758,0.292488
-1.13632,0.0243167
0.414331,0.311092
0.163323,0.178719
0.152023,0.0271026
-0.0561329,0.638789
0.0190876,0.535303
0.241864,0.478719
-0.468087,0.434646
0.706196,0.246574
0.38025,0.443252
0.0299408,0.496624
0.305541,0.382295
-0.0996009,0.769085
0.257113,0.0196861
-0.436256,0.477482
0.802156,0.215761
0.161467,0.404003
-0.544022,0.285204
0.351112,0.309647
-0.033034,0.216756
-0.745971,0.24121
-0.468886,0.351002
0.36133,0.43605
0.102358,0.107917
0.543731,0.121359
-0.516555,0.103252
-0.43013,0.495729
0.53172,0.106151
0.399105,0.415562
0.0619311,0.545383
-0.00413001,0.561453
0.532288,0.370604
-0.465246,0.0411851
-0.436975,0.446105
0.035074,0.0177096
0.279038,0.0820171
-0.175667,0.351539
0.508424,0.119635
0.666902,0.326652
-0.522917,0.133449
-0.0151677,0.673543
0.410783,0.0165464
-0.123229,0.768683
0.407667,0.471142
-0.224055,0.188824
0.378421,0.0315086
0.0300326,0.118159
-0.576653,0.364195
-0.850313,0.112859
-0.179378,0.271394
0.210488,0.26118
0.0711869,0.232784
-0.791123,0.0113194
0.344813,0.524776
-0.134723,0.0562466
0.0912855,0.0643702
0.464207,0.0957419
0.0106734,0.469057
0.333632,0.0626536
0.480339,0.458319
0.473164,0.464548
-0.605702,0.340563
0.272268,0.245099
0.239596,0.690635
0.609269,0.0400013
-0.14164,0.620426
0.195001,0.691402
-0.255265,0.581894
0.266746,0.110545
-0.183764,0.0926047
-0.296449,0.137295
1.07371,0.017523
0.460689,0.0900795
0.0840658,0.333331
-0.371197,0.596692
0.343719,0.16622
-0.277586,0.262161
-0.245036,0.506807
0.28283,0.338958
-0.430607,0.511032
0.37554,0.0324255
-0.390875,0.392404
-0.19245,0.724587
0.949842,0.00133164
0.350372,0.413523
-0.179471,0.538727
0.634991,0.128936
-0.380067,0.197637
0.554151,0.209092
-0.844911,0.0397099
-0.675479,0.203645
-0.54074,0.167242
-0.177888,0.0414191
0.347094,0.329437
0.879709,0.000569188
-0.344992,0.113412
-0.373563,0.463355
0.067881,0.644448
-0.179104,0.0890166
0.566474,0.350439
-0.846728,0.127937
-0.289548,0.613023
-0.0852703,0.259414
0.647831,0.334115
-0.201776,0.0695702
0.155087,0.248617
-0.178399,0.124306
-0.257338,0.123903
0.441146,0.0601301
-0.30493,0.464181
0.325529,0.590813
-0.459989,0.274986
0.506374,0.3867
0.437371,0.260712
-0.0599558,0.173843
-0.749461,0.218631
0.445487,0.532244
-0.0633809,0.542402
-0.566286,0.00315036
0.168758,0.0979442
0.166882,0.334769
-0.0638171,0.142709
0.0623748,0.213064
-0.662327,0.254325
-0.843168,0.0740806
0.661753,0.275805
-0.0286299,0.399411
0.257259,0.508553
-0.217204,0.332074
-0.403919,0.575686
-0.204616,0.652495
0.573023,0.235215
-0.173903,0.308321
0.0639907,0.216739
-0.0372561,0.388756
0.292217,0.630614
-0.352055,0.485891
0.313228,0.464032
-0.225446,0.352875
0.121483,0.749176
0.295319,0.644051
0.249694,0.391026
-0.934846,0.0623738
-0.901777,0.0781523
0.0232333,0.155463
-0.807569,0.136149
0.732757,0.0331595
0.121599,0.394451
0.313015,0.292012
-0.190642,0.684917
0.587388,0.0784968
-0.413124,0.0874075
0.450294,0.369143
-0.107066,0.604431
0.643678,0.158846
0.0175666,0.579254
0.324077,0.511418
-1.15311,0.0266922
0.220991,0.135313
0.231499,0.624428
-0.246155,0.191234
0.299143,0.488928
-0.172811,0.627667
0.0209054,0.440902
0.00924595,0.781366
-0.023552,0.249591
-0.925128,0.061747
-0.314859,0.00719329
-0.831708,0.17077
0.04103,0.334922
-0.774927,0.119145
-0.230287,0.291857
0.871351,0.0901291
-0.092033,0.759823
-0.396346,0.311705
-0.594842,0.067706
-0.40822,0.279557
-0.220343,0.25119
0.566371,0.396462
0.266923,0.589394
0.641155,0.27822
0.497042,0.376729
0.528941,0.0488253
1.18146,0.0147674
0.340784,0.305242
-0.258255,0.399768
-0.562176,0.0855702
-0.192958,0.668423
0.337786,0.224905
-0.205821,0.459825
-0.00284658,0.621638
0.106458,0.275566
-0.25696,0.0840422
0.5343,0.165269
0.169004,0.288534
-0.249165,0.411091
-0.0434802,0.367256
-1.10405,0.0588943
0.320157,0.0291436
0.276744,0.310208
-0.422844,0.138142
0.472836,0.260389
-0.41022,0.282181
0.213539,0.589093
-0.583624,0.0735171
0.884293,0.0169648
0.391835,0.374879
0.171628,0.60143
0.540918,0.268805
-0.423997,0.383765
0.231068,0.0190292
0.496658,0.268282
-0.0592216,0.40888
-0.177327,0.391851
0.00907635,0.210218
-0.514391,0.434042
0.130595,0.35963
0.067238,0.407868
0.647234,0.198446
0.160706,0.435597
0.1717,0.197827
-0.125167,0.0832452
-0.638225,0.107915
-0.233386,0.457916
-0.00219218,0.646752
-0.41173,0.445485
0.710732,0.171837
-0.132505,0.0517725
0.151785,0.028852
0.698342,0.00103971
-0.876077,0.135787
0.909651,0.127434
0.0446738,0.75952
0.484188,0.0561113
0.360343,0.046124
-0.0269168,0.345608
0.132708,0.468271
0.490079,0.032456
0.481753,0.166051
0.264355,0.211339
0.00342484,0.764422
-1.14261,0.0368015
-0.358221,0.351141
0.358799,0.452689
1.41246,0.0111684
0.61144,0.335011
0.130216,0.209898
-0.757263,0.0772179
-0.458238,0.517698
0.196834,0.719593
-0.375912,0.107888
-0.841529,0.112236
-0.307733,0.57693
-0.0486775,0.654046
0.26134,0.492007
-0.126773,0.146613
-0.365926,0.213089
0.0451185,0.635714
0.249237,0.103608
-0.3263,0.370493
0.294232,0.0106376
0.0480867,0.652167
0.139118,0.0702821
0.610337,0.271875
0.313173,0.309427
-0.77329,0.227657
0.316419,0.148807
-0.401397,0.457627
0.0352128,0.527306
0.796001,0.15829
0.343377,0.464681
0.0403888,0.332648
0.129353,0.588577
-0.153772,0.146346
-0.219007,0.0361579
-0.320789,0.216176
0.065746,0.0380478
-0.538079,0.34648
0.518313,0.452048
0.364078,0.269657
0.636305,0.103923
-0.396365,0.157106
0.269537,0.0622745
0.28696,0.393754
-0.267115,0.084113
0.636748,0.300402
-0.262659,0.469208
-0.0829016,0.353218
-0.124223,0.480652
0.258106,0.0911514
-0.375543,0.44042
-0.140346,0.418411
0.240793,0.543797
-0.0416968,0.504394
-0.146067,0.434891
0.20004,0.266864
-0.608541,0.11717
-0.322416,0.453948
-0.157014,0.559502
-0.26763,0.545072
0.437954,0.44746
-0.50924,0.293068
-0.379311,0.146363
-1.02334,0.0294056
0.592928,0.262546
0.394907,0.210317
0.0457968,0.298166
-0.705534,0.0585095
0.414816,0.47262
-0.313318,0.269432
0.024975,0.0641029
-0.270938,0.625469
0.252574,0.555592
0.176431,0.397364
-0.679083,0.187201
0.147983,0.47021
-1.1864,0.0450167
0.36218,0.462879
0.080896,0.132925
0.122517,0.252726
-0.474755,0.427541
0.293117,0.290216
-0.707574,0.201439
-0.439538,0.305389
-0.614959,0.163639
-0.455482,0.4667
0.803651,0.203011
0.2904,0.121018
0.815225,0.0889737
-0.687905,0.263772
0.344712,0.582831
0.221961,0.708558
-0.290699,0.148807
-0.64272,0.128126
-0.17426,0.551254
-0.527717,0.398211
-0.0815804,0.0333462
0.264105,0.430997
0.664326,0.145933
0.780008,0.171144
0.0463252,0.00141007
-0.316671,0.296003
0.949269,0.0624115
-0.179791,0.515385
0.122691,0.100589
-0.155194,0.153648
-0.206311,0.706834
-0.293544,0.30273
0.5524,0.38365
-0.477169,0.225814
0.273625,0.36941
0.353748,0.454871
-0.187324,0.0428958
-1.2325,0.0102842
-0.385862,0.184991
-0.130551,0.346932
0.601638,0.26805
-0.165002,0.537036
-0.589663,0.0117124
-0.901806,0.144382
0.317832,0.356384
0.649005,0.219657
-0.420516,0.406589
0.384495,0.173042
0.0484605,0.672242
-0.227346,0.136304
0.458347,0.0989507
0.435264,0.449595
0.162569,0.383662
0.0147721,0.30025
-0.648681,0.210812
0.254422,0.344104
1.0186,0.0738731
-0.132887,0.628066
-0.551406,0.255859
0.0685141,0.062052
0.246771,0.661091
-0.00949657,0.368267
0.620816,0.0852228
-0.363861,0.0163683
-0.114556,0.622631
-0.167835,0.0860984
-0.322247,0.218625
-0.302172,0.170327
-0.635329,0.314247
-0.368566,0.0839962
0.350796,0.370587
0.0625909,0.282697
-0.501993,0.139831
0.10186,0.259437
0.0885948,0.0642958
-0.553301,0.197294
-0.271826,0.00508724
0.36506,0.254423
-1.20839,0.0258322
-0.430787,0.0458082
0.193313,0.452101
0.248928,0.121608
0.141671,0.206448
-0.00472733,0.671332
0.233832,0.238356
-0.56041,0.119715
0.147839,0.557695
1.33649,0.000106358
0.856334,0.0259466
0.465711,0.513781
0.451753,0.307312
0.583225,0.221337
0.690709,0.230022
-0.650285,0.0414513
1.25677,0.0263571
1.30685,0.013857
0.106038,0.454589
-0.109566,0.384522
-0.60541,0.0981172
0.960646,0.0510646
-0.208274,0.25298
-0.157243,0.0161713
0.419299,0.349192
-0.0950023,0.721326
-0.976861,0.0929488
0.515491,0.324622
-0.432055,0.171834
0.292772,0.194726
0.866631,0.0859197
-0.42518,0.521044
-0.0153231,0.0556729
0.472406,0.433764
-0.485322,0.413162
0.310861,0.547465
-0.411464,0.242654
-0.187029,0.411334
0.442505,0.000605443
0.0675638,0.641514
0.138675,0.531124
-0.167934,0.0718401
-0.288367,0.372024
0.0104507,0.412486
-0.392616,0.138602
0.111617,0.685441
-0.804609,0.100829
-0.394404,0.131121
-0.0713913,0.665977
0.691915,0.0351959
-1.01851,0.0385038
0.448882,0.246076
0.865311,0.0404339
-0.508466,0.0845736
-0.264673,0.236661
0.53699,0.280226
-0.631417,0.058532
0.201371,0.71665
0.640336,0.217743
-0.821822,0.167908
-0.22239,0.347617
0.0601288,0.34199
-0.137016,0.234019
1.01085,0.00220903
0.0822714,0.577518
0.393514,0.0923249
-1.00191,0.0332937
-0.378139,0.575548
0.248238,0.606795
-0.206004,0.461181
-0.124818,0.025013
-0.48372,0.206563
0.296944,0.476064
0.0421128,0.630512
-0.594121,0.18129
-0.66729,0.119065
-0.409741,0.00132613
-0.00661202,0.483512
0.0435016,0.486243
0.713226,0.111051
0.41276,0.0655599
-0.620513,0.290205
-0.0116656,0.219818
0.144554,0.529304
0.0438146,0.557611
-0.089333,0.699583
-0.373705,0.0512139
0.129095,0.379834
0.581914,0.072018
0.648939,0.128725
-0.237428,0.190389
-0.373143,0.257072
-0.667946,0.127693
0.669401,0.0645108
-0.570895,0.339476
-0.257587,0.390144
-0.0905444,0.376297
-0.649249,0.00550644
1.02994,0.00126948
-0.16784,0.0457127
-0.509829,0.105435
0.528475,0.0878112
-0.796349,0.189132
-1.34993,0.00647694
-0.583992,0.0154269
-0.856429,0.173195
-0.383848,0.127383
-0.814352,0.153112
0.0768993,0.508527
0.524112,0.215482
-0.251306,0.356333
-0.277823,0.605731
-0.292958,0.144658
-0.764471,0.0419155
0.140539,0.761855
-0.787728,0.15232
-0.447942,0.099457
0.602047,0.203989
-1.3873,0.0150055
-0.144975,0.66433
0.223027,0.154106
-0.306564,0.419242
-0.11405,0.273669
-0.432026,0.121265
-0.77679,0.0227169
-0.0762313,0.273686
0.0944782,0.504317
0.0702096,0.413823
0.125025,0.182192
-0.0712075,0.2625
-0.625066,0.0330952
-0.089827,0.586739
0.235093,0.329761
-0.541156,0.405967
0.24243,0.477922
0.899886,0.0178702
0.249232,0.0467197
0.446997,0.131939
-0.411949,0.0878576
-0.0539585,0.00733555
-0.372422,0.518344
0.998907,0.0702944
0.380277,0.477325
-0.0501903,0.262225
-0.163037,0.708824
-0.543209,0.012272
-0.8529,0.109507
-0.22362,0.0534407
-0.513702,0.435505
0.632926,0.345688
0.0699248,0.111541
-0.687323,0.203208
-0.340414,0.0268425
-0.260266,0.158918
-0.487792,0.36429
-0.808337,0.108855
-0.464631,0.0771969
0.396207,0.249405
-0.79221,0.112209
0.852775,0.0239023
-0.515174,0.460028
0.207784,0.395669
-0.0154764,0.367609
-0.538525,0.25224
0.377539,0.400699
0.0801121,0.114697
0.589467,0.337805
0.0923957,0.538704
-0.748811,0.0731906
0.34403,0.33591
-0.622838,0.09336
0.126117,0.578792
-0.581182,0.341673
-0.408982,0.25377
-0.0611408,0.192143
0.153739,0.730744
-0.932932,0.0888187
0.391684,0.176932
-0.486564,0.234981
-0.32321,0.0772433
0.488141,0.15533
-0.0774635,0.119587
0.781144,0.102864
-1.06264,0.018359
-0.564543,0.00769496
0.506063,0.0831743
-0.280093,0.192906
1.21736,0.000464565
-0.382593,0.112669
0.572709,0.221018
-0.256722,0.438499
0.44962,0.237911
0.57608,0.143141
-0.150695,0.115394
-0.71221,0.0828523
0.11026,0.12655
1.11002,0.0168848
-0.116717,0.637398
0.532381,0.149518
0.0372646,0.670126
-0.310572,0.0674805
-0.182713,0.232114
-0.0392572,0.597468
0.104846,0.393059
-0.744735,0.131279
0.652942,0.170997
-0.172667,0.66889
-0.0543109,0.230752
-0.40528,0.115698
-0.457142,0.374434
0.206566,0.117603
0.0144175,0.0816485
-0.495123,0.247444
-0.86462,0.0220418
0.420885,0.00258954
0.532315,0.376646
-0.103377,0.159949
0.1909,0.249924
0.40736,0.388372
-0.558605,0.142292
-0.223946,0.148008
-0.746031,0.0221136
-0.589613,0.206297
-0.761258,0.164974
0.26176,0.0781992
-0.317523,0.146657
-0.156526,0.679414
-0.804897,0.1947
0.0600394,0.227987
-1.01266,0.090185
0.475468,0.360777
-0.134614,0.538397
0.0895295,0.123432
-0.414842,0.463293
-0.300579,0.347498
-0.310438,0.0280211
0.803749,0.0792193
0.418901,0.178774
0.186164,0.413568
0.176969,0.654545
0.179552,0.442562
0.342537,0.434871
0.891392,0.140109
0.0240709,0.347057
-0.856426,0.0272614
-0.0795624,0.499178
0.110037,0.162665
-0.195756,0.116033
0.242604,0.159524
1.06585,0.0604241
-0.141766,0.494391
0.0712156,0.346481
-0.14569,0.460013
-0.487105,0.0391263
-0.363738,0.46279
-0.820075,0.0704661
-0.0228208,0.603817
-1.66125,0.000334529
0.103037,0.589325
-0.337374,0.0971632
0.104345,0.645068
0.548029,0.265199
-0.121594,0.469814
-0.788986,0.214727
0.289771,0.450951
-0.0162617,0.470021
0.118416,0.547702
0.397786,0.163454
-0.291063,0.363702
0.548935,0.0638047
-0.693213,0.269629
-0.127834,0.675313
0.108002,0.527594
0.462203,0.438531
0.705252,0.0725914
-0.35349,0.493494
-0.647672,0.063824
0.963774,0.0926308
-0.252377,0.528836
-0.918373,0.125932
0.208596,0.448137
-1.0131,0.0613629
-0.659359,0.00854128
0.623777,0.269905
-0.234162,0.657639
-0.667842,0.270599
0.603423,0.326566
-0.460289,0.152882
0.151368,0.457153
0.450558,0.299704
-0.339354,0.501421
-0.0269498,0.63263
0.380435,0.584385
-0.163036,0.357889
-0.630247,0.163044
-0.141561,0.754392
0.412978,0.489762
-0.179688,0.587644
0.945692,0.0443911
-0.34348,0.215509
-0.103732,0.247293
-0.168738,0.0949579
0.464082,0.246116
0.404855,0.0615911
-0.049486,0.789818
-0.0287836,0.390582
0.525434,0.338195
-0.334814,0.291564
0.204658,0.121846
-0.966455,0.0408094
-0.222477,0.227245
0.308526,0.127465
0.420637,0.230882
0.194752,0.118786
-0.51902,0.344559
-0.315704,0.481434
0.0431527,0.496275
-0.0701959,0.754181
0.709527,0.23949
0.403517,0.508553
0.207201,0.107923
-0.24245,0.293327
0.106443,0.456062
0.574043,0.0118504
-0.64748,0.00587823
0.103339,0.612783
-0.454641,0.160582
0.250021,0.527066
0.19905,0.251833
0.757768,0.110915
-0.34658,0.506772
-0.679233,0.226624
-0.0355745,0.18725
-0.0687748,0.213654
0.612721,0.126186
0.0566567,0.275878
-0.102546,0.492483
0.3551,0.0963565
0.393121,0.426314
0.10464,0.318476
-0.488174,0.36369
-0.0292418,0.721301
0.15544,0.223716
0.111649,0.193168
-0.697796,0.0139945
0.0965383,0.10031
-0.219995,0.425
0.140193,0.541988
0.991309,0.054166
0.716405,0.277146
-0.589403,0.171517
-0.345115,0.159926
-0.72198,0.160214
0.293406,0.143848
0.589934,0.380553
0.294607,0.418071
-0.542549,0.20674
-0.823175,0.199735
-0.39345,0.241297
-0.513645,0.112647
0.0505331,0.172118
0.745551,0.153549
-0.600031,0.0358287
-0.371094,0.123903
-0.073355,0.0147803
0.354806,0.034498
-0.350121,0.583224
0.0561827,0.444611
0.325427,0.14422
0.176067,0.164765
0.632449,0.208433
-0.0910466,0.56857
0.178813,0.554003
-0.131631,0.418157
0.0524799,0.0261702
-0.00177524,0.203387
0.0782447,0.293762
-0.581469,0.07673
0.0841347,0.0308327
-0.664635,0.0805931
-0.447533,0.278206
-0.161765,0.281899
-0.995938,0.0539175
-0.862736,0.119007
-0.271384,0.442679
0.0587417,0.300797
0.620545,0.11295
0.243653,0.366147
0.574746,0.265834
-0.641729,0.278545
-0.507593,0.381517
0.523821,0.316606
-0.438635,0.28413
0.234868,0.297701
0.423492,0.136935
-0.294378,0.351144
0.732666,0.167062
0.160897,0.697229
-0.340126,0.333201
0.327346,0.552025
-0.211016,0.562609
-1.07199,0.0654839
-0.371532,0.60374
-0.0216679,0.57816
-0.731164,0.0896259
-0.560909,0.268962
-0.449392,0.38345
-0.623363,0.335863
0.263057,0.405915
-0.897166,0.134955
-0.445516,0.429743
-0.707124,0.22761
0.242002,0.31865
-0.659768,0.124499
-1.02914,0.016249
-0.297704,0.292542
0.219958,0.567416
0.366846,0.214402
-0.262767,0.0609767
-0.00881178,0.648808
-0.156173,0.706442
0.631798,0.0562871
0.148711,0.747911
-0.143302,0.274329
0.478964,0.426403
-0.252928,0.382793
0.298963,0.257544
-0.511035,0.175286
0.86508,0.0148378
0.20743,0.708284
0.992386,0.0712929
-0.12437,0.230645
0.91466,0.14298
-0.326696,0.456087
-0.183641,0.0562968
-0.729343,0.00745632
-0.646263,0.249997
-0.399486,0.194759
-0.3816,0.287409
-0.404843,0.316806
-0.100028,0.580769
1.10525,0.0441462
0.0109236,0.455205
0.16703,0.175117
-0.62529,0.19649
-0.468892,0.163429
0.316963,0.167367
0.426479,0.152621
-0.175791,0.0208182
-1.19916,0.014356
0.0400924,0.18885
-0.28949,0.552745
-0.384546,0.190193
-0.0191758,0.250632
-0.332417,0.365294
-0.579083,0.394853
-0.937213,0.0689958
-0.563151,0.406278
0.347234,0.183852
-0.0925205,0.143945
-0.463265,0.484046
0.390108,0.429601
0.834602,0.0189122
0.47585,0.0715391
0.491435,0.232717
0.967311,0.118597
-0.181521,0.103292
-0.477039,0.204125
-0.743418,0.225076
-0.981305,0.112253
-1.35572,0.000713301
0.182467,0.21525
0.292151,0.356417
-0.634691,0.294486
0.546149,0.327445
-0.309248,0.568045
0.506615,0.0534411
-0.203416,0.68138
0.279489,0.439017
-0.25947,0.0211432
-0.443577,0.296845
0.18093,0.085095
-0.772046,0.112239
0.553309,0.314726
-0.011533,0.79165
-0.154185,0.544833
0.501316,0.360487
-0.553257,0.315273
-0.182725,0.503318
-0.681902,0.234065
0.015282,0.518684
0.499389,0.0106357
-0.843895,0.105959
-0.224046,0.642412
0.44098,0.383356
0.0940694,0.78035
0.541641,0.259481
-0.747689,0.0102388
-0.339836,0.462937
0.0186121,0.027813
-0.335704,0.457043
-0.21393,0.196717
0.407641,0.287646
0.185489,0.672433
-0.0474803,0.425351
-0.438316,0.478997
-0.0747621,0.157663
-0.0424586,0.0869758
-0.581474,0.303089
0.417483,0.142883
0.38238,0.335563
-0.0371602,0.731084
-0.357248,0.0694967
0.114948,0.0670995
0.445998,0.467558
-0.407722,0.0959136
-0.271752,0.0281856
-0.260094,0.640783
-0.216027,0.638492
-0.750156,0.0421493
-0.241271,0.0900836
-0.361394,0.37899
-0.341831,0.126955
-0.376544,0.100431
-0.307417,0.406098
-0.171321,0.241996
-0.462869,0.0531575
0.553816,0.0697883
0.19464,0.417715
0.76077,0.196158
0.164712,0.697809
0.764358,0.000268916
-0.737644,0.156637
-0.578125,0.0895669
1.27359,0.00253331
0.278777,0.517227
-0.27759,0.55256
0.0129947,0.685706
0.739083,0.0467645
0.180395,0.228938
0.101309,0.067416
0.957178,0.0172098
0.240048,0.498234
-0.730448,0.0505977
-0.0198439,0.68085
-0.772149,0.0110843
0.36229,0.464188
-0.905387,0.0602041
0.572154,0.367023
-0.0119181,0.479748
0.466182,0.197425
0.0825483,0.456583
-0.407847,0.0406085
0.828618,0.195557
-0.155168,0.433921
-0.44326,0.300706
0.172536,0.573985
-0.0088795,0.698465
0.396947,0.536275
0.363781,0.190105
1.04419,0.00551711
-0.24174,0.0540903
0.128231,0.0858075
-0.388121,0.0318509
-0.194783,0.627777
0.452098,0.13392
0.50996,0.316052
0.23489,0.658236
0.781775,0.0797114
-0.753827,0.145272
0.468481,0.479739
0.0400894,0.726684
-0.263912,0.682056
-0.0933109,0.434381
0.147154,0.159585
0.303013,0.173099
0.48855,0.359022
-0.37281,0.567211
-0.153182,0.0287901
-0.230614,0.567219
-0.0323572,0.414416
-0.330904,0.294785
-0.308443,0.206116
-0.477884,0.245693
-0.488729,0.47344
-0.223181,0.685564
0.563023,0.389149
1.37574,0.00729424
-1.12435,0.0283672
-0.199941,0.736317
0.24389,0.502746
0.996714,0.0638032
-0.246557,0.194999
0.0587367,0.674576
-0.327439,0.635933
-0.218031,0.655929
0.529649,0.430718
-0.133675,0.426386
0.164655,0.07703
0.325547,0.643458
0.304949,0.191171
0.190952,0.229857
0.519832,0.309647
-0.276455,0.0471342
-0.37315,0.182487
-0.36286,0.210117
1.06515,0.0412664
-0.801972,0.119961
-0.291975,0.480021
-0.982183,0.0294513
0.256888,0.0341043
-0.716487,0.0145723
-0.670758,0.276831
-0.324549,0.597623
0.434319,0.384372
-0.438617,0.225758
-0.575398,0.229015
0.477321,0.0964802
-0.570925,0.346369
0.568944,0.275871
0.00279395,0.238633
-0.115631,0.0206688
-0.124737,0.347643
0.128881,0.116959
-0.538975,0.383103
-0.312034,0.576085
0.705242,0.113783
0.255116,0.541221
-1.47237,0.00921777
-0.0483092,0.104525
-0.0347027,0.710196
0.0805607,0.614502
1.37052,0.00575317
-0.0632215,0.0311821
-0.249751,0.384657
0.352382,0.466577
0.351859,0.481118
-0.987968,0.0162015
-0.0601857,0.214888
-0.0174373,0.12034
0.267275,0.136383
-0.610411,0.254013
-0.23371,0.261082
0.554322,0.375838
0.672588,0.288617
-0.0721798,0.0283231
0.0624435,0.541648
-0.333023,0.399654
0.866271,0.00331816
0.752107,0.220248
0.404803,0.241855
0.194874,0.58138
-0.794142,0.0952396
-0.0708147,0.431155
-1.22567,0.0377086
0.540437,0.306459
0.529017,0.0255603
0.064151,0.544961
0.125489,0.20445
0.156525,0.583951
-0.0166724,0.642625
-0.539375,0.179538
0.133306,0.535919
0.260319,0.591119
-0.423626,0.416709
-0.762046,0.146323
-0.636364,0.0394715
